0,180
1,180
2,180
3,180
4,180
5,181
6,181
7,181
8,180
9,180
10,180
11,180
12,180
13,178
14,175
15,173
16,168
17,165
18,162
19,159
20,154
21,152
22,150
23,142
24,137
25,135
26,129
27,125
28,122
29,118
30,114
31,113
32,106
39,94
40,94
41,98
42,98
43,107
44,130
45,136
46,146
47,162
48,165
49,171
50,177
51,179
52,180
53,180
54,180
55,179
56,179
57,180
58,180
59,180
60,181
61,182
62,182
63,183
64,183
65,183
66,183
67,183
68,183
69,184
70,183
71,183
72,181
73,180
74,179
75,178
76,176
77,172
78,167
79,165
80,161
81,153
82,146
83,140
84,134
85,134
88,124
89,123
90,120
91,119
92,119
93,119
94,120
95,121
96,122
97,123
98,127
99,127
100,127
101,151
102,155
103,157
104,167
105,170
106,174
107,179
108,180
109,180
110,180
111,180
112,180
113,180
114,180
115,180
116,180
117,180
118,180
119,179
120,179
121,179
122,180
123,180
124,180
125,180
126,180
127,180
128,179
129,178
130,177
131,176
132,173
133,172
134,171
135,170
136,168
137,167
138,166
139,164
140,162
141,158
142,156
143,151
144,145
145,134
146,129
147,125
148,121
149,125
150,127
151,134
152,138
153,157
154,172
155,173
156,175
157,180
158,181
159,181
160,182
161,183
162,183
163,184
164,183
165,183
166,183
167,183
168,183
169,182
170,183
171,183
172,183
173,184
174,184
175,184
182,184
183,184
184,184
185,183
186,182
187,181
188,181
189,180
190,178
191,177
192,177
193,176
194,173
195,172
196,170
197,169
198,168
199,167
201,166
202,165
203,165
204,164
205,164
206,163
207,163
211,162
212,162
213,163
214,164
215,165
216,167
217,168
218,169
219,170
220,171
221,172
222,176
223,176
224,177
225,179
226,180
227,181
228,181
229,182
230,183
231,184
232,184
233,184
240,184
241,184
242,183
243,181
244,179
245,178
246,176
247,174
248,170
249,167
250,162
251,158
252,154
253,149
254,145
255,137
256,129
257,115
258,106
259,100
260,89
261,79
262,70
263,60
264,53
265,43
266,35
267,27
268,19
269,24
270,36
271,52
272,77
273,96
274,119
275,148
276,163
277,170
278,181
279,181
280,181
281,181
282,180
283,180
284,180
285,180
286,180
287,180
288,180
289,180
290,180
291,180
292,180
293,181
294,181
295,181
296,181
297,181
298,181
299,179
300,178
301,178
302,179
304,168
305,167
306,167
308,139
309,135
310,130
311,125
312,112
313,106
314,97
315,92
316,83
317,75
318,69
319,70
320,77
321,87
322,95
323,116
324,143
325,149
326,155
327,160
328,166
329,167
330,168
331,169
332,170
333,171
334,171
339,172
340,172
341,173
342,176
343,176
344,177
345,178
346,179
347,180
348,180
349,180
350,180
351,181
352,181
353,182
354,182
355,181
356,181
357,180
358,179
359,178
360,176
361,172
362,167
363,164
364,160
365,156
366,150
367,124
368,119
369,114
370,108
371,99
372,89
373,80
374,70
375,63
376,58
377,54
382,56
383,65
384,73
385,86
386,104
387,116
388,131
389,157
390,163
391,170
395,173
397,172
398,173
399,173
400,176
401,177
402,177
403,178
404,178
405,179
406,179
407,179
408,179
409,179
410,179
411,179
412,178
413,177
414,176
415,176
416,173
417,171
418,170
419,170
421,159
422,159
423,158
424,156
425,152
432,150
433,151
434,152
435,153
436,155
437,156
438,158
439,159
440,160
441,162
442,163
443,165
444,166
445,168
446,170
447,171
448,172
449,176
450,177
451,178
452,179
453,181
454,181
455,182
456,182
457,181
458,181
459,180
460,180
461,180
462,180
463,180
464,180
465,180
466,179
467,179
468,177
469,175
470,173
471,168
472,165
473,162
474,158
475,155
476,152
477,149
478,146
479,143
480,140
481,137
482,134
483,131
484,126
485,123
486,122
487,118
488,109
489,109
490,108
491,106
496,109
497,109
498,114
499,132
500,136
501,142
502,150
503,157
504,161
505,165
506,163
507,161
508,160
509,158
510,156
511,155
514,155
518,156
519,157
520,158
521,159
522,159
523,161
524,161
525,162
526,161
527,160
528,158
529,156
530,155
531,153
532,152
533,151
534,151
539,151
540,150
541,150
542,91
