x,O₃
175.0,34.36363636363637
176.0,31.09090909090909
177.0,25.363636363636363
178.0,18.818181818181817
179.0,17.590909090909093
180.0,19.636363636363637
181.0,21.68181818181818
182.0,21.68181818181818
183.0,18.40909090909091
184.0,15.954545454545455
185.0,16.363636363636363
186.0,20.454545454545453
187.0,26.18181818181818
188.0,31.90909090909091
189.0,33.95454545454545
190.0,31.09090909090909
191.0,25.772727272727273
192.0,18.0
193.0,11.454545454545453
194.0,8.590909090909092
195.0,7.363636363636363
196.0,6.954545454545454
197.0,7.7727272727272725
198.0,8.590909090909092
199.0,8.590909090909092
200.0,7.7727272727272725
201.0,6.136363636363636
202.0,4.909090909090909
203.0,4.909090909090909
204.0,9.0
205.0,19.636363636363637
206.0,31.499999999999996
207.0,62.18181818181818
208.0,62.590909090909086
209.0,71.18181818181819
210.0,67.0909090909091
211.0,60.13636363636364
212.0,32.07272727272726
213.0,26.590909090909093
214.0,17.181818181818183
215.0,13.909090909090908
216.0,11.045454545454545
217.0,11.045454545454545
218.0,11.454545454545453
219.0,10.636363636363637
220.0,9.409090909090908
221.0,9.0
222.0,7.363636363636363
223.0,8.181818181818182
224.0,19.227272727272727
225.0,25.772727272727273
226.0,68.31818181818181
227.0,76.9090909090909
228.0,83.04545454545455
229.0,78.95454545454545
230.0,73.22727272727272
231.0,60.13636363636364
232.0,52.772727272727266
233.0,30.636363636363647
234.0,27.40909090909091
235.0,24.136363636363637
236.0,20.863636363636363
237.0,16.772727272727273
238.0,15.545454545454545
239.0,15.136363636363637
240.0,13.5
241.0,9.409090909090908
242.0,8.181818181818182
243.0,16.772727272727273
244.0,30.272727272727273
245.0,74.45454545454545
246.0,84.68181818181819
247.0,103.9090909090909
248.0,110.45454545454545
249.0,104.72727272727272
250.0,85.5
251.0,73.22727272727272
252.0,39.27272727272727
253.0,38.86363636363637
254.0,40.90909090909091
255.0,43.36363636363636
256.0,38.45454545454545
257.0,27.40909090909091
258.0,16.772727272727273
259.0,13.09090909090909
260.0,12.681818181818182
262.0,18.40909090909091
263.0,22.909090909090907
264.0,37.22727272727273
265.0,43.77272727272727
266.0,49.090909090909086
267.0,42.54545454545455
268.0,31.90909090909091
269.0,17.590909090909093
270.0,8.590909090909092
274.0,7.363636363636363
275.0,10.227272727272727
278.0,9.0
279.0,6.954545454545454
281.0,5.318181818181818
282.0,9.409090909090908
283.0,27.818181818181817
284.0,39.68181818181818
285.0,80.18181818181817
286.0,83.45454545454545
287.0,84.68181818181819
288.0,74.45454545454545
289.0,52.95454545454546
290.0,40.090909090909086
291.0,24.545454545454543
292.0,13.909090909090908
293.0,10.636363636363637
294.0,11.045454545454545
295.0,12.272727272727272
296.0,12.272727272727272
297.0,11.863636363636363
298.0,9.0
299.0,6.954545454545454
300.0,4.909090909090909
301.0,4.909090909090909
302.0,6.136363636363636
303.0,8.181818181818182
304.0,11.863636363636363
305.0,16.363636363636363
306.0,18.818181818181817
307.0,18.40909090909091
308.0,16.363636363636363
309.0,15.954545454545455
310.0,18.40909090909091
311.0,24.545454545454543
312.0,27.818181818181817
313.0,29.863636363636367
314.0,26.590909090909093
315.0,21.68181818181818
316.0,15.136363636363637
317.0,10.227272727272727
318.0,6.545454545454545
319.0,6.136363636363636
320.0,7.363636363636363
321.0,25.39845261121857
322.0,30.68181818181818
323.0,73.63636363636364
324.0,82.63636363636364
325.0,95.31818181818181
326.0,98.18181818181817
327.0,90.0
328.0,77.86696230598669
329.0,29.863636363636367
330.0,23.727272727272727
331.0,20.863636363636363
332.0,19.636363636363637
333.0,16.772727272727273
334.0,15.954545454545455
335.0,16.772727272727273
336.0,14.318181818181818
337.0,11.454545454545453
338.0,9.0
339.0,8.590909090909092
340.0,18.40909090909091
341.0,29.454545454545453
342.0,65.51298701298703
343.0,85.5
344.0,107.5909090909091
345.0,114.13636363636363
346.0,114.13636363636363
347.0,100.22727272727272
348.0,84.68181818181819
349.0,63.61363636363636
350.0,35.18181818181819
351.0,23.31818181818182
352.0,17.590909090909093
353.0,15.545454545454545
354.0,14.318181818181818
355.0,13.909090909090908
356.0,13.5
357.0,11.863636363636363
358.0,9.818181818181818
359.0,15.136363636363637
360.0,30.83522727272727
361.0,56.13525498891354
362.0,88.36363636363636
363.0,106.36363636363637
364.0,114.13636363636363
365.0,116.5909090909091
366.0,105.95454545454545
367.0,90.81818181818181
368.0,48.68181818181818
369.0,35.59090909090909
370.0,23.727272727272727
371.0,23.31818181818182
372.0,22.909090909090907
373.0,19.636363636363637
374.0,18.0
375.0,17.181818181818183
376.0,17.181818181818183
377.0,14.727272727272727
378.0,14.727272727272727
379.0,19.227272727272727
380.0,37.63636363636363
381.0,51.95454545454545
382.0,84.27272727272728
383.0,99.81818181818183
384.0,110.04545454545453
385.0,109.22727272727272
386.0,96.95454545454547
387.0,83.04545454545455
388.0,48.27272727272727
389.0,45.81818181818181
390.0,41.31818181818182
391.0,41.31818181818182
392.0,37.63636363636363
393.0,31.499999999999996
394.0,24.545454545454543
395.0,20.045454545454543
396.0,14.318181818181818
397.0,12.272727272727272
398.0,12.681818181818182
399.0,29.863636363636367
400.0,40.02457002457001
401.0,91.22727272727273
402.0,103.49999999999999
403.0,116.5909090909091
404.0,115.77272727272728
405.0,108.0
406.0,94.9090909090909
407.0,84.68181818181819
408.0,77.31818181818183
409.0,72.4090909090909
410.0,66.27272727272727
411.0,62.590909090909086
412.0,60.13636363636364
413.0,58.5
414.0,56.04545454545454
415.0,39.68181818181818
416.0,31.09090909090909
417.0,23.31818181818182
418.0,31.90909090909091
419.0,41.31818181818182
420.0,90.81818181818181
421.0,104.31818181818183
422.0,119.45454545454547
423.0,119.04545454545455
424.0,113.72727272727273
425.0,99.4090909090909
426.0,84.68181818181819
427.0,67.5
428.0,45.81818181818181
429.0,39.27272727272727
430.0,34.77272727272727
431.0,31.90909090909091
432.0,27.40909090909091
433.0,27.0
434.0,27.40909090909091
435.0,27.0
436.0,26.18181818181818
437.0,29.045454545454547
438.0,36.81818181818182
439.0,58.54306220095694
440.0,83.86363636363636
441.0,103.49999999999999
442.0,116.5909090909091
443.0,115.77272727272728
444.0,105.54545454545453
445.0,90.40909090909092
446.0,72.0
447.0,62.590909090909086
448.0,45.0
449.0,41.72727272727273
450.0,40.90909090909091
451.0,36.81818181818182
452.0,31.90909090909091
453.0,27.0
454.0,22.5
455.0,18.40909090909091
456.0,19.227272727272727
457.0,33.54545454545455
458.0,57.910909090909094
459.0,79.77272727272727
460.0,99.81818181818183
461.0,108.81818181818181
462.0,112.5
463.0,110.45454545454545
464.0,102.27272727272728
465.0,86.72727272727272
466.0,69.54545454545455
467.0,58.85795454545454
468.0,44.18181818181818
469.0,42.13636363636364
473.0,41.31818181818182
474.0,43.36363636363636
475.0,46.63636363636364
476.0,54.81818181818182
477.0,63.81818181818182
478.0,73.22727272727272
479.0,78.95454545454545
480.0,82.63636363636364
481.0,87.13636363636363
482.0,87.54545454545455
483.0,82.22727272727273
484.0,72.4090909090909
485.0,62.590909090909086
486.0,54.0
487.0,47.04545454545455
488.0,38.79545454545454
489.0,31.499999999999996
490.0,25.363636363636363
491.0,24.136363636363637
492.0,25.363636363636363
493.0,23.31818181818182
494.0,20.045454545454543
495.0,19.227272727272727
496.0,28.22727272727273
497.0,60.13636363636364
498.0,73.22727272727272
499.0,89.5909090909091
500.0,99.00000000000001
501.0,102.68181818181817
502.0,98.5909090909091
503.0,87.54545454545455
504.0,74.86363636363636
505.0,67.0909090909091
506.0,64.63636363636363
507.0,61.36363636363636
508.0,54.0
509.0,51.54545454545455
510.0,53.18181818181819
511.0,57.27272727272727
512.0,60.95454545454545
513.0,61.36363636363636
514.0,61.36363636363636
515.0,61.77272727272727
516.0,61.77272727272727
517.0,66.68181818181819
518.0,72.4090909090909
519.0,76.5
520.0,78.54545454545455
521.0,77.72727272727273
522.0,73.63636363636364
523.0,66.27272727272727
524.0,59.727272727272734
525.0,53.59090909090909
526.0,49.50000000000001
527.0,45.40909090909091
528.0,42.13636363636364
529.0,41.72727272727273
530.0,44.59090909090909
531.0,46.227272727272734
532.0,44.59090909090909
533.0,40.90909090909091
534.0,41.31818181818182
535.0,51.13636363636364
536.0,65.04545454545455
537.0,78.54545454545455
538.0,90.0
539.0,96.95454545454547
540.0,100.22727272727272
541.0,99.4090909090909
542.0,85.5
543.0,67.9090909090909
544.0,46.63636363636364
545.0,40.090909090909086
546.0,29.454545454545453
547.0,28.22727272727273
549.0,44.18181818181818
550.0,49.50000000000001
551.0,49.909090909090914
552.0,44.59090909090909
553.0,41.31818181818182
554.0,46.63636363636364
555.0,54.40909090909091
556.0,70.36363636363637
557.0,83.04545454545455
558.0,92.04545454545455
559.0,95.72727272727273
560.0,94.5
561.0,88.77272727272727
562.0,79.77272727272727
563.0,71.5909090909091
564.0,66.68181818181819
565.0,65.45454545454545
566.0,62.99999999999999
567.0,60.95454545454545
568.0,57.68181818181818
569.0,53.18181818181819
570.0,46.63636363636364
571.0,38.04545454545455
572.0,33.95454545454545
573.0,33.95454545454545
574.0,38.86363636363637
575.0,49.090909090909086
576.0,63.409090909090914
577.0,75.68181818181819
578.0,84.27272727272728
579.0,86.72727272727272
580.0,82.22727272727273
581.0,74.04545454545455
582.0,63.409090909090914
583.0,49.50000000000001
584.0,43.77272727272727
585.0,38.86363636363637
586.0,39.68181818181818
587.0,43.36363636363636
588.0,45.81818181818181
589.0,45.81818181818181
590.0,38.86363636363637
591.0,28.090909090909097
592.0,23.31818181818182
593.0,37.862068965517246
594.0,58.90909090909091
595.0,75.27272727272727
596.0,91.22727272727273
597.0,99.81818181818183
598.0,105.95454545454545
599.0,106.36363636363637
600.0,97.77272727272728
601.0,81.4090909090909
602.0,60.95454545454545
603.0,46.63636363636364
604.0,29.454545454545453
605.0,28.636363636363637
606.0,30.272727272727273
607.0,28.636363636363637
608.0,22.909090909090907
609.0,18.40909090909091
610.0,14.318181818181818
611.0,11.863636363636363
612.0,18.40909090909091
613.0,31.314049586776868
614.0,74.04545454545455
615.0,88.36363636363636
616.0,106.77272727272727
617.0,116.5909090909091
618.0,118.63636363636363
619.0,113.31818181818181
620.0,91.22727272727273
621.0,71.5909090909091
622.0,56.86363636363637
623.0,34.36363636363637
624.0,29.863636363636367
625.0,23.31818181818182
626.0,19.227272727272727
627.0,14.318181818181818
628.0,13.09090909090909
629.0,11.863636363636363
630.0,10.227272727272727
631.0,10.227272727272727
632.0,24.545454545454543
633.0,42.06293706293706
634.0,81.0
635.0,95.47765793528507
636.0,100.68595041322314
637.0,98.08363636363636
638.0,99.86931818181817
639.0,96.95454545454547
640.0,85.9090909090909
641.0,43.85454545454545
642.0,24.136363636363637
643.0,19.227272727272727
644.0,20.045454545454543
645.0,19.227272727272727
646.0,44.59090909090909
647.0,15.954545454545455
648.0,14.318181818181818
649.0,13.09090909090909
650.0,11.045454545454545
651.0,15.954545454545455
652.0,29.045454545454547
653.0,68.70731707317073
654.0,94.9090909090909
655.0,121.50000000000001
656.0,134.1818181818182
657.0,133.77272727272728
658.0,117.4090909090909
659.0,102.27272727272728
660.0,81.0
661.0,60.79870129870129
662.0,38.86363636363637
663.0,24.545454545454543
664.0,20.045454545454543
665.0,15.954545454545455
666.0,14.727272727272727
667.0,14.318181818181818
668.0,13.09090909090909
669.0,10.636363636363637
670.0,12.272727272727272
671.0,21.68181818181818
672.0,57.40685543964232
673.0,96.13636363636363
674.0,128.86363636363637
675.0,146.45454545454544
676.0,155.04545454545453
677.0,146.04545454545456
678.0,126.4090909090909
679.0,96.13636363636363
680.0,72.81818181818181
681.0,61.77272727272727
682.0,55.09090909090909
683.0,52.772727272727266
684.0,49.50000000000001
685.0,45.81818181818181
687.0,53.59090909090909
688.0,47.11363636363637
689.0,37.22727272727273
690.0,34.77272727272727
691.0,38.86363636363637
692.0,47.842105263157904
693.0,62.590909090909086
694.0,80.5909090909091
695.0,96.95454545454547
696.0,108.4090909090909
697.0,107.5909090909091
698.0,92.45454545454547
699.0,77.72727272727273
700.0,62.99999999999999
701.0,56.86363636363637
702.0,56.86363636363637
703.0,59.727272727272734
704.0,60.95454545454545
705.0,66.27272727272727
706.0,71.18181818181819
707.0,71.5909090909091
708.0,66.27272727272727
709.0,58.09090909090909
710.0,51.54545454545455
711.0,50.31818181818182
712.0,54.40909090909091
713.0,58.5
714.0,64.63636363636363
715.0,68.72727272727273
716.0,69.95454545454545
717.0,63.409090909090914
718.0,58.09090909090909
719.0,44.47402597402598
720.0,40.090909090909086
721.0,51.631578947368425
722.0,55.63636363636363
723.0,51.54545454545455
724.0,47.86363636363637
725.0,48.27272727272727
726.0,45.81818181818181
727.0,43.9090909090909
728.0,37.22727272727273
729.0,37.63636363636363
730.0,42.75
731.0,49.090909090909086
732.0,52.36363636363636
733.0,57.27272727272727
734.0,60.13636363636364
735.0,60.95454545454545
736.0,58.09090909090909
737.0,54.40909090909091
738.0,49.909090909090914
739.0,47.04545454545455
740.0,45.81818181818181
741.0,45.40909090909091
742.0,45.81818181818181
743.0,47.45454545454545
744.0,47.04545454545455
745.0,44.18181818181818
746.0,37.63636363636363
747.0,32.31818181818181
748.0,26.590909090909093
749.0,25.363636363636363
750.0,27.818181818181817
751.0,31.09090909090909
752.0,33.13636363636363
753.0,33.54545454545455
754.0,32.23636363636364
755.0,27.0
756.0,22.909090909090907
757.0,20.045454545454543
758.0,18.40909090909091
